2016-04-01,76.81163649707223
2016-04-02,91.17843172506993
2016-04-03,65.69508444587143
2016-04-04,55.69809679973004
2016-04-05,56.61085874330318
2016-04-06,55.738144610205545
2016-04-07,55.75817931227744
2016-04-08,56.6719139373465
2016-04-09,65.8368799069237
2016-04-10,55.81831488578734
2016-04-11,40.570704890201625
2016-04-12,40.585287757841144
2016-04-13,40.59987586719462
2016-04-14,40.61446922014609
2016-04-15,48.07783460601731
2016-04-16,60.416713836892036
2016-04-17,56.85551080260069
2016-04-18,37.99300574678163
2016-04-19,38.006654076373394
2016-04-20,38.020315313152906
2016-04-21,38.033981460372324
2016-04-22,56.957753954207725
2016-04-23,70.51295033843145
2016-04-24,60.590650859896236
2016-04-25,57.01919528099
2016-04-26,38.102385914865884
2016-04-27,50.31403026446306
2016-04-28,57.080702885607636
2016-04-29,87.44706418726213
2016-04-30,87.47849644770622
2016-05-01,63.74547079005024
2016-05-02,40.87803116861051
2016-05-03,50.4226274474349
2016-05-04,57.20390517138848
2016-05-05,38.225816059601755
2016-05-06,38.23955607268557
2016-05-07,56.362545064350094
2016-05-08,56.87397302164834
2016-05-09,38.280805751571435
2016-05-10,38.29456553033105
2016-05-11,38.30833025495079
2016-05-12,38.322091859264894
2016-05-13,57.389213417079596
2016-05-14,56.50450015272959
2016-05-15,48.598952709447694
2016-05-16,38.37722004864585
2016-05-17,38.391014482877566
2016-05-18,38.404813875426115
2016-05-19,38.418618228073726
2016-05-20,57.533766391909055
2016-05-21,64.2052831051133
2016-05-22,57.575134077786856
2016-05-23,38.473885275321805
2016-05-24,38.4877063523358
2016-05-25,38.501540500128
2016-05-26,38.51537962051183
2016-05-27,57.67867132615843
2016-05-28,71.405436564053
2016-05-29,64.39012724959949
2016-05-30,57.74089031913645
2016-05-31,57.761644894714806
2016-06-01,56.871190219240596
2016-06-02,38.612392845982804
2016-06-03,48.93192108139548
2016-06-04,61.48999632970264
2016-06-05,51.024142206116274
2016-06-06,38.66793050652238
2016-06-07,38.6818294346775
2016-06-08,38.695733358709084
2016-06-09,38.70964228041286
2016-06-10,51.1159095804378
2016-06-11,57.990425973674306
2016-06-12,51.15266272599892
2016-06-13,38.765327979887196
2016-06-14,38.77926191691057
2016-06-15,38.79320086239411
2016-06-16,38.80713664785276
2016-06-17,58.115591794109164
2016-06-18,58.13648105361847
2016-06-19,51.28149616907778
2016-06-20,38.86296259770727
2016-06-21,38.87693162883887
2016-06-22,38.890905681045
2016-06-23,38.904884756130414
2016-06-24,58.26197438375645
2016-06-25,72.12755807828505
2016-06-26,65.04130310438703
2016-06-27,51.42914413524856
2016-06-28,49.373497994578464
2016-06-29,51.466111665846874
2016-06-30,58.38772631081855
2016-07-01,58.40871338725384
2016-07-02,65.18168745096152
2016-07-03,58.45071017382733
2016-07-04,39.05897838554128
2016-07-05,39.07301787323252
2016-07-06,39.08706240732345
2016-07-07,39.101111989627896
2016-07-08,58.55583429680051
2016-07-09,72.49133752376304
2016-07-10,39.14328280276361
2016-07-11,39.15735259311194
2016-07-12,39.171427440752026
2016-07-13,39.18550734750163
2016-07-14,39.199592315179245
2016-07-15,58.70331341775263
2016-07-16,58.724413929855885
2016-07-17,49.71177304598136
2016-07-18,39.2559828315619
2016-07-19,39.270093131179365
2016-07-20,39.28420850264935
2016-07-21,39.29832067386962
2016-07-22,58.85116398050394
2016-07-23,58.87231763649994
2016-07-24,58.89347889603554
2016-07-25,39.354853215788765
2016-07-26,39.36899905370241
2016-07-27,39.383149976242564
2016-07-28,39.39730598523688
2016-07-29,58.9993993425002
2016-07-30,65.84086833483536
2016-07-31,65.8645343931599
2016-08-01,52.08007462711812
2016-08-02,52.09879446048067
2016-08-03,39.482340644424866
2016-08-04,39.49653230683927
2016-08-05,52.15499434255438
2016-08-06,59.169255979292736
2016-08-07,52.19249460645548
2016-08-08,39.55334998581409
2016-08-09,39.56756717205977
2016-08-10,39.58178946857767
2016-08-11,39.59601687720462
2016-08-12,59.29697865600205
2016-08-13,39.62447869538801
2016-08-14,39.63872144837108
2016-08-15,39.65296932081615
2016-08-16,0.0
2016-08-17,39.68148043145352
2016-08-18,39.69574367332814
2016-08-19,52.41805206143167
2016-08-20,59.46769201023821
2016-08-21,42.541578910520684
2016-08-22,39.752847927523824
2016-08-23,42.572166977033284
2016-08-24,42.58746925678993
2016-08-25,39.79572164195839
2016-08-26,58.65622890992122
2016-08-27,63.374440104311745
2016-08-28,58.698403664061125
2016-08-29,42.664054216852115
2016-08-30,42.67938952486055
2016-08-31,58.76172266017224
2016-09-01,58.782844167085756
2016-09-02,52.682436582449675
2016-09-03,58.82510995959346
2016-09-04,58.84625425064642
2016-09-05,39.95334367845141
2016-09-06,39.96770463974592
2016-09-07,39.98207076299162
2016-09-08,39.9964420500439
2016-09-09,58.952077350853735
2016-09-10,63.69408611034159
2016-09-11,52.853097830384726
2016-09-12,40.05397887345108
2016-09-13,42.89465448623867
2016-09-14,40.08277831628444
2016-09-15,40.09718580199103
2016-09-16,59.10056689524791
2016-09-17,63.85450646637951
2016-09-18,64.5384171779609
2016-09-19,40.15485909552512
2016-09-20,53.02431192397448
2016-09-21,50.904916923056675
2016-09-22,50.92321435386786
2016-09-23,59.24941798272497
2016-09-24,69.93406301737807
2016-09-25,64.03835422268355
2016-09-26,40.25600187115324
2016-09-27,40.27047162090425
2016-09-28,51.033126390988144
2016-09-29,51.05146990583233
2016-09-30,59.398643967442624
2016-10-01,64.17657381576608
2016-10-02,59.44135252972372
2016-10-03,43.204055455495386
2016-10-04,43.219584863325586
2016-10-05,43.23511985309721
2016-10-06,43.25066042681671
2016-10-07,59.54825833179942
2016-10-08,64.33822291508399
2016-10-09,53.03151252540628
2016-10-10,51.25367346713671
2016-10-11,43.32843800188696
2016-10-12,43.34401211818886
2016-10-13,43.359591832502325
2016-10-14,59.69823697772528
2016-10-15,59.719695108426194
2016-10-16,51.36430957803694
2016-10-17,40.560944247259116
2016-10-18,43.43757444469495
2016-10-19,43.453187789358864
2016-10-20,43.468806746134796
2016-10-21,59.84859336076676
2016-10-22,64.66271640295803
2016-10-23,51.493676075216044
2016-10-24,43.53132956889092
2016-10-25,43.54697661320514
2016-10-26,43.56262928174447
2016-10-27,59.97778245423792
2016-10-28,59.99934106568453
2016-10-29,70.81922222952721
2016-10-30,64.84889113024158
2016-10-31,60.064063405756166
2016-11-01,43.65666351496699
2016-11-02,43.67234641412779
2016-11-03,43.68804414600079
2016-11-04,43.70374752031817
2016-11-05,60.17207648912639
2016-11-06,51.753398257130804
2016-11-07,43.750891518221714
2016-11-08,43.76661748260534
2016-11-09,40.897581463715845
2016-11-10,40.91228182494634
2016-11-11,43.81382929943837
2016-11-12,60.32363898912017
2016-11-13,40.956414619912906
2016-11-14,43.8610828090608
2016-11-15,40.985854298273885
2016-11-16,43.892619619697285
2016-11-17,43.90839652729598
2016-11-18,41.03006645715604
2016-11-19,65.31664894220874
2016-11-20,54.19949397680334
2016-11-21,43.971560887113796
2016-11-22,43.98736616962138
2016-11-23,41.10385939720781
2016-11-24,41.1186339036574
2016-11-25,60.60610023778768
2016-11-26,76.23171355197161
2016-11-27,65.5046926573103
2016-11-28,44.08230795723034
2016-11-29,60.69328505493748
2016-11-30,60.71510084899283
2016-12-01,60.73692448458896
2016-12-02,60.75875596454447
2016-12-03,65.64609099914756
2016-12-04,52.27677916357412
2016-12-05,44.19334326113419
2016-12-06,44.20922826182793
2016-12-07,44.22510966003345
2016-12-08,44.24100607894613
2016-12-09,60.91178337740107
2016-12-10,60.93367770921228
2016-12-11,52.40844381241166
2016-12-12,44.304648913749595
2016-12-13,41.4003432842748
2016-12-14,41.415224359868134
2016-12-15,41.43011078436424
2016-12-16,61.0652090643047
2016-12-17,65.97719468543052
2016-12-18,52.54044007262083
